Species	geneA	geneB	confidence	geneRegType
HS	CLDN25	CLDN23	1	6
HS	CLDN25	CLDN19	1	6
HS	CLDN25	CLDN14	1	6
HS	CLDN25	CLDN15	1	6
HS	CLDN25	CLDN17	1	6
HS	CLDN25	CLDN20	1	6
HS	CLDN25	CLDN11	1	6
HS	CLDN25	CLDN18	1	6
HS	CLDN25	CLDN22	1	6
HS	CLDN25	CLDN25	1	6
HS	CLDN25	CLDN5	1	6
HS	CLDN25	CLDN10	1	6
HS	CLDN25	CLDN8	1	6
HS	CLDN25	CLDN6	1	6
HS	CLDN25	CLDN2	1	6
HS	CLDN25	CLDN1	1	6
HS	CLDN25	CLDN9	1	6
HS	CLDN5	CLDN24	1	6
HS	CLDN5	CLDN16	1	6
HS	CLDN5	CLDN4	1	6
HS	CLDN5	CLDN3	1	6
HS	CLDN5	CLDN7	1	6
HS	CLDN5	CLDN23	1	6
HS	CLDN5	CLDN19	1	6
HS	CLDN5	CLDN14	1	6
HS	CLDN5	CLDN15	1	6
HS	CLDN5	CLDN17	1	6
HS	CLDN5	CLDN20	1	6
HS	CLDN5	CLDN11	1	6
HS	CLDN5	CLDN18	1	6
HS	CLDN5	CLDN22	1	6
HS	CLDN5	CLDN25	1	6
HS	CLDN5	CLDN5	1	6
HS	CLDN5	CLDN10	1	6
HS	CLDN5	CLDN8	1	6
HS	CLDN5	CLDN6	1	6
HS	CLDN5	CLDN2	1	6
HS	CLDN5	CLDN1	1	6
HS	CLDN5	CLDN9	1	6
HS	CLDN10	CLDN24	1	6
HS	CLDN10	CLDN16	1	6
HS	CLDN10	CLDN4	1	6
HS	CLDN10	CLDN3	1	6
HS	CLDN10	CLDN7	1	6
HS	CLDN10	CLDN23	1	6
HS	CLDN10	CLDN19	1	6
HS	CLDN10	CLDN14	1	6
HS	CLDN10	CLDN15	1	6
HS	CLDN10	CLDN17	1	6
HS	CLDN10	CLDN20	1	6
HS	CLDN10	CLDN11	1	6
HS	CLDN10	CLDN18	1	6
HS	CLDN10	CLDN22	1	6
HS	CLDN10	CLDN25	1	6
HS	CLDN10	CLDN5	1	6
HS	CLDN10	CLDN10	1	6
HS	CLDN10	CLDN8	1	6
HS	CLDN10	CLDN6	1	6
HS	CLDN10	CLDN2	1	6
HS	CLDN10	CLDN1	1	6
HS	CLDN10	CLDN9	1	6
HS	CLDN8	CLDN24	1	6
HS	CLDN8	CLDN16	1	6
HS	CLDN8	CLDN4	1	6
HS	CLDN8	CLDN3	1	6
HS	CLDN8	CLDN7	1	6
HS	CLDN8	CLDN23	1	6
HS	CLDN8	CLDN19	1	6
HS	CLDN8	CLDN14	1	6
HS	CLDN8	CLDN15	1	6
HS	CLDN8	CLDN17	1	6
HS	CLDN8	CLDN20	1	6
HS	CLDN8	CLDN11	1	6
HS	CLDN8	CLDN18	1	6
HS	CLDN8	CLDN22	1	6
HS	CLDN8	CLDN25	1	6
HS	CLDN8	CLDN5	1	6
HS	CLDN8	CLDN10	1	6
HS	CLDN8	CLDN8	1	6
HS	CLDN8	CLDN6	1	6
HS	CLDN8	CLDN2	1	6
HS	CLDN8	CLDN1	1	6
HS	CLDN8	CLDN9	1	6
HS	CLDN6	CLDN24	1	6
HS	CLDN6	CLDN16	1	6
HS	CLDN6	CLDN4	1	6
HS	CLDN6	CLDN3	1	6
HS	CLDN6	CLDN7	1	6
HS	CLDN6	CLDN23	1	6
HS	CLDN6	CLDN19	1	6
HS	CLDN6	CLDN14	1	6
HS	CLDN6	CLDN15	1	6
HS	CLDN6	CLDN17	1	6
HS	CLDN6	CLDN20	1	6
HS	CLDN6	CLDN11	1	6
HS	CLDN6	CLDN18	1	6
HS	CLDN6	CLDN22	1	6
HS	CLDN6	CLDN25	1	6
HS	CLDN6	CLDN5	1	6
HS	CLDN6	CLDN10	1	6
HS	CLDN6	CLDN8	1	6
HS	CLDN6	CLDN6	1	6
HS	CLDN6	CLDN2	1	6
HS	CLDN6	CLDN1	1	6
HS	CLDN6	CLDN9	1	6
HS	CLDN2	CLDN24	1	6
HS	CLDN2	CLDN16	1	6
HS	CLDN2	CLDN4	1	6
HS	CLDN2	CLDN3	1	6
HS	CLDN2	CLDN7	1	6
HS	CLDN2	CLDN23	1	6
HS	CLDN2	CLDN19	1	6
HS	CLDN2	CLDN14	1	6
HS	CLDN2	CLDN15	1	6
HS	CLDN2	CLDN17	1	6
HS	CLDN2	CLDN20	1	6
HS	CLDN2	CLDN11	1	6
HS	CLDN2	CLDN18	1	6
HS	CLDN2	CLDN22	1	6
HS	CLDN2	CLDN25	1	6
HS	CLDN2	CLDN5	1	6
HS	CLDN2	CLDN10	1	6
HS	CLDN2	CLDN8	1	6
HS	CLDN2	CLDN6	1	6
HS	CLDN2	CLDN2	1	6
HS	CLDN2	CLDN1	1	6
HS	CLDN2	CLDN9	1	6
HS	CLDN1	CLDN24	1	6
HS	CLDN1	CLDN16	1	6
HS	CLDN1	CLDN4	1	6
HS	CLDN1	CLDN3	1	6
HS	CLDN1	CLDN7	1	6
HS	CLDN1	CLDN23	1	6
HS	CLDN1	CLDN19	1	6
HS	CLDN1	CLDN14	1	6
HS	CLDN1	CLDN15	1	6
HS	CLDN1	CLDN17	1	6
HS	CLDN1	CLDN20	1	6
HS	CLDN1	CLDN11	1	6
HS	CLDN1	CLDN18	1	6
HS	CLDN1	CLDN22	1	6
HS	CLDN1	CLDN25	1	6
HS	CLDN1	CLDN5	1	6
HS	CLDN1	CLDN10	1	6
HS	CLDN1	CLDN8	1	6
HS	CLDN1	CLDN6	1	6
HS	CLDN1	CLDN2	1	6
HS	CLDN1	CLDN1	1	6
HS	CLDN1	CLDN9	1	6
HS	CLDN9	CLDN24	1	6
HS	CLDN9	CLDN16	1	6
HS	CLDN9	CLDN4	1	6
HS	CLDN9	CLDN3	1	6
HS	CLDN9	CLDN7	1	6
HS	CLDN9	CLDN23	1	6
HS	CLDN9	CLDN19	1	6
HS	CLDN9	CLDN14	1	6
HS	CLDN9	CLDN15	1	6
HS	CLDN9	CLDN17	1	6
HS	CLDN9	CLDN20	1	6
HS	CLDN9	CLDN11	1	6
HS	CLDN9	CLDN18	1	6
HS	CLDN9	CLDN22	1	6
HS	CLDN9	CLDN25	1	6
HS	CLDN9	CLDN5	1	6
HS	CLDN9	CLDN10	1	6
HS	CLDN9	CLDN8	1	6
HS	CLDN9	CLDN6	1	6
HS	CLDN9	CLDN2	1	6
HS	CLDN9	CLDN1	1	6
HS	CLDN9	CLDN9	1	6
HS	ICOSLG	ICOS	1	4
HS	ICOSLG	CD28	1	4
HS	ICOSLG	CTLA4	1	4
HS	LRRC4C	NTNG1	1	4
HS	LRRC4	NTNG2	1	4
HS	LRRC4B	PTPRF	1	4
HS	LTBP1	TGFB1	1	7
HS	LTBP1	TGFB2	1	7
HS	LTBP1	TGFB3	1	7
HS	THBS1	LTBP1	1	7
HS	CUL1	SMAD2	1	7
HS	CUL1	SMAD3	1	7
HS	RBX1	SMAD2	1	7
HS	RBX1	SMAD3	1	7
HS	ACVR1C	SMAD2	1	9
HS	ACVR1C	SMAD3	1	9
HS	ACVR1B	SMAD2	1	9
HS	ACVR1B	SMAD3	1	9
HS	SMAD2	SMAD4	1	4
HS	SMAD3	SMAD4	1	4
HS	NODAL	ACVR2A	1	4
HS	NODAL	ACVR2B	1	4
HS	SMAD6	SMAD2	1	7
HS	SMAD6	SMAD3	1	7
HS	SMAD6	SMAD1	1	7
HS	SMAD6	SMAD5	1	7
HS	SMAD6	SMAD9	1	7
HS	SMAD6	SMURF1	1	6
HS	SMAD6	SMURF2	1	6
HS	SMAD7	SMAD2	1	7
HS	SMAD7	SMAD3	1	7
HS	SMAD7	SMAD1	1	7
HS	SMAD7	SMAD5	1	7
HS	SMAD7	SMAD9	1	7
HS	SMAD7	SMURF1	1	6
HS	SMAD7	SMURF2	1	6
HS	SP1	CDKN2B	1	8
HS	CREBBP	CDKN2B	1	8
HS	EP300	CDKN2B	1	8
HS	MYC	CDKN2B	1	7
HS	TFDP1	MYC	1	NA
HS	E2F4	MYC	1	NA
HS	E2F5	MYC	1	NA
HS	RBL1	MYC	1	NA
HS	ACVR1	SMAD1	1	9
HS	ACVR1	SMAD5	1	9
HS	ACVR1	SMAD9	1	9
HS	ACVR1	SMAD2	1	9
HS	ACVR1	SMAD3	1	9
HS	INHBA	ACVR2A	1	4
HS	INHBA	ACVR2B	1	4
HS	INHBA	TGFB1	1	7
HS	INHBA	TGFB2	1	7
HS	INHBA	TGFB3	1	7
HS	INHBA	NODAL	1	7
HS	INHBB	ACVR2A	1	4
HS	INHBB	ACVR2B	1	4
HS	INHBB	TGFB1	1	7
HS	INHBB	TGFB2	1	7
HS	INHBB	TGFB3	1	7
HS	INHBB	NODAL	1	7
HS	INHBC	ACVR2A	1	4
HS	INHBC	ACVR2B	1	4
HS	INHBC	TGFB1	1	7
HS	INHBC	TGFB2	1	7
HS	INHBC	TGFB3	1	7
HS	INHBC	NODAL	1	7
HS	INHBE	ACVR2A	1	4
HS	INHBE	ACVR2B	1	4
HS	INHBE	TGFB1	1	7
HS	INHBE	TGFB2	1	7
HS	INHBE	TGFB3	1	7
HS	INHBE	NODAL	1	7
HS	FST	INHBA	1	7
HS	FST	INHBB	1	7
HS	FST	INHBC	1	7
HS	FST	INHBE	1	7
HS	LEFTY1	TGFB1	1	7
HS	LEFTY1	TGFB2	1	7
HS	LEFTY1	TGFB3	1	7
HS	LEFTY1	NODAL	1	7
HS	LEFTY2	TGFB1	1	7
HS	LEFTY2	TGFB2	1	7
HS	LEFTY2	TGFB3	1	7
HS	LEFTY2	NODAL	1	7
HS	PPP2CA	RPS6KB1	1	1
HS	PPP2CA	RPS6KB2	1	1
HS	PPP2CB	RPS6KB1	1	1
HS	PPP2CB	RPS6KB2	1	1
HS	PPP2R1A	RPS6KB1	1	1
HS	PPP2R1A	RPS6KB2	1	1
HS	PPP2R1B	RPS6KB1	1	1
HS	PPP2R1B	RPS6KB2	1	1
HS	ZFYVE9	SMAD2	1	5
HS	ZFYVE9	SMAD3	1	5
HS	ZFYVE16	SMAD2	1	5
HS	ZFYVE16	SMAD3	1	5
HS	SKP1	SMAD2	1	7
HS	SKP1	SMAD3	1	7
HS	SMURF1	TGFBR2	1	7
HS	SMURF1	TGFBR1	1	7
HS	SMURF2	TGFBR2	1	7
HS	SMURF2	TGFBR1	1	7
HS	TGFBR2	RHOA	1	4
HS	TGFBR2	PPP2CA	1	4
HS	TGFBR2	PPP2CB	1	4
HS	TGFBR2	PPP2R1A	1	4
HS	TGFBR2	PPP2R1B	1	4
HS	TGFBR1	SMAD2	1	9
HS	TGFBR1	SMAD3	1	9
HS	TGFB1	TGFBR2	1	4
HS	TGFB2	TGFBR2	1	4
HS	TGFB3	TGFBR2	1	4
HS	DCN	TGFB1	1	7
HS	DCN	TGFB2	1	7
HS	DCN	TGFB3	1	7
HS	TNF	SMAD6	1	3
HS	TNF	SMAD7	1	3
HS	IFNG	SMAD6	1	3
HS	IFNG	SMAD7	1	3
HS	BMPR1A	SMAD1	1	9
HS	BMPR1A	SMAD5	1	9
HS	BMPR1A	SMAD9	1	9
HS	BMPR1B	SMAD1	1	9
HS	BMPR1B	SMAD5	1	9
HS	BMPR1B	SMAD9	1	9
HS	GDF7	AMHR2	1	4
HS	GDF7	BMPR2	1	4
HS	AMH	AMHR2	1	4
HS	AMH	BMPR2	1	4
HS	BMP8A	AMHR2	1	4
HS	BMP8A	BMPR2	1	4
HS	GDF6	AMHR2	1	4
HS	GDF6	BMPR2	1	4
HS	BMP2	AMHR2	1	4
HS	BMP2	BMPR2	1	4
HS	BMP4	AMHR2	1	4
HS	BMP4	BMPR2	1	4
HS	BMP5	AMHR2	1	4
HS	BMP5	BMPR2	1	4
HS	BMP6	AMHR2	1	4
HS	BMP6	BMPR2	1	4
HS	BMP7	AMHR2	1	4
HS	BMP7	BMPR2	1	4
HS	BMP8B	AMHR2	1	4
HS	BMP8B	BMPR2	1	4
HS	GDF5	AMHR2	1	4
HS	GDF5	BMPR2	1	4
HS	NOG	GDF7	1	7
HS	NOG	AMH	1	7
HS	NOG	BMP8A	1	7
HS	NOG	GDF6	1	7
HS	NOG	BMP2	1	7
HS	NOG	BMP4	1	7
HS	NOG	BMP5	1	7
HS	NOG	BMP6	1	7
HS	NOG	BMP7	1	7
HS	NOG	BMP8B	1	7
HS	NOG	GDF5	1	7
HS	SMAD1	SMAD4	1	4
HS	SMAD5	SMAD4	1	4
HS	SMAD9	SMAD4	1	4
HS	CHRD	GDF7	1	7
HS	CHRD	AMH	1	7
HS	CHRD	BMP8A	1	7
HS	CHRD	GDF6	1	7
HS	CHRD	BMP2	1	7
HS	CHRD	BMP4	1	7
HS	CHRD	BMP5	1	7
HS	CHRD	BMP6	1	7
HS	CHRD	BMP7	1	7
HS	CHRD	BMP8B	1	7
HS	CHRD	GDF5	1	7
HS	BAMBI	BMPR1A	1	7
HS	BAMBI	BMPR1B	1	7
HS	BAMBI	ACVR1	1	7
HS	BAMBI	TGFBR1	1	7
HS	BAMBI	ACVR1B	1	7
HS	SIAH1	CYCS	1	3
HS	IGFBP3	IGF1	1	7
HS	GADD45G	CDK1	1	7
HS	GADD45G	CCNB3	1	7
HS	GADD45G	CCNB1	1	7
HS	GADD45G	CCNB2	1	7
HS	GADD45A	CDK1	1	7
HS	GADD45A	CCNB3	1	7
HS	GADD45A	CCNB1	1	7
HS	GADD45A	CCNB2	1	7
HS	GADD45B	CDK1	1	7
HS	GADD45B	CCNB3	1	7
HS	GADD45B	CCNB1	1	7
HS	GADD45B	CCNB2	1	7
HS	MDM4	MDM2	1	4
HS	MDM4	TP53	1	7
HS	CHEK1	TP53	1	4
HS	CHEK1	TP53	1	9
HS	ATR	CHEK1	1	4
HS	ATR	CHEK1	1	9
HS	ATR	TP53	1	4
HS	ATR	TP53	1	9
HS	CHEK2	TP53	1	4
HS	CHEK2	TP53	1	9
HS	ATM	CHEK2	1	4
HS	ATM	CHEK2	1	9
HS	SFN	CDK1	1	7
HS	SFN	CCNB3	1	7
HS	SFN	CCNB1	1	7
HS	SFN	CCNB2	1	7
HS	CDKN2A	MDM2	1	7
HS	CDKN1A	CDK4	1	7
HS	CDKN1A	CDK6	1	7
HS	CDKN1A	CCND1	1	7
HS	CDKN1A	CCND2	1	7
HS	CDKN1A	CCND3	1	7
HS	CDKN1A	CDK2	1	7
HS	CDKN1A	CCNE1	1	7
HS	CDKN1A	CCNE2	1	7
HS	TNFRSF10B	CASP8	1	3
HS	TP53	MDM2	1	4
HS	TP53	CDKN1A	1	8
HS	TP53	SFN	1	8
HS	TP53	RPRM	1	8
HS	TP53	GADD45G	1	8
HS	TP53	GADD45A	1	8
HS	TP53	GADD45B	1	8
HS	TP53	GTSE1	1	8
HS	TP53	FAS	1	8
HS	TP53	PIDD1	1	8
HS	TP53	TNFRSF10B	1	8
HS	TP53	BAX	1	8
HS	TP53	PMAIP1	1	8
HS	TP53	EI24	1	8
HS	TP53	TP53I3	1	8
HS	TP53	SHISA5	1	8
HS	TP53	PERP	1	8
HS	TP53	ZMAT3	1	8
HS	TP53	SIAH1	1	8
HS	TP53	IGFBP3	1	8
HS	TP53	SERPINE1	1	8
HS	TP53	BAI1	1	8
HS	TP53	CD82	1	8
HS	TP53	THBS1	1	8
HS	TP53	SERPINB5	1	8
HS	TP53	DDB2	1	8
HS	TP53	RRM2B	1	8
HS	TP53	RRM2	1	8
HS	TP53	SESN3	1	8
HS	TP53	SESN1	1	8
HS	TP53	SESN2	1	8
HS	TP53	PTEN	1	8
HS	TP53	TSC2	1	8
HS	TP53	STEAP3	1	8
HS	TP53	RFWD2	1	8
HS	TP53	RCHY1	1	8
HS	TP53	CCNG1	1	8
HS	TP53	CCNG2	1	8
HS	TP53	PPM1D	1	8
HS	TP53	TP73	1	8
HS	TP53AIP1	CYCS	1	3
HS	BBC3	TP53	1	8
HS	BBC3	TP53AIP1	1	8
HS	PPARA	HMGCS2	1	8
HS	PPARA	APOA1	1	8
HS	PPARA	APOA2	1	8
HS	PPARA	APOC3	1	8
HS	PPARA	APOA5	1	8
HS	PPARA	PLTP	1	8
HS	PPARA	ME1	1	8
HS	PPARA	SCD	1	8
HS	PPARA	SCD5	1	8
HS	PPARA	FADS2	1	8
HS	PPARA	CYP7A1	1	8
HS	PPARA	CYP8B1	1	8
HS	PPARA	NR1H3	1	8
HS	PPARA	DBI	1	8
HS	PPARA	FABP1	1	8
HS	PPARA	SLC27A4	1	8
HS	PPARA	SLC27A1	1	8
HS	PPARA	LPL	1	8
HS	PPARA	ACSL1	1	8
HS	PPARA	ACSL3	1	8
HS	PPARA	ACSL4	1	8
HS	PPARA	ACSBG1	1	8
HS	PPARA	ACSL6	1	8
HS	PPARA	ACSL5	1	8
HS	PPARA	ACSBG2	1	8
HS	PPARA	EHHADH	1	8
HS	PPARA	ACAA1	1	8
HS	PPARA	SCP2	1	8
HS	PPARA	ACOX1	1	8
HS	PPARA	ACOX2	1	8
HS	PPARA	ACOX3	1	8
HS	PPARA	CPT1C	1	8
HS	PPARA	CPT1A	1	8
HS	PPARA	CPT1B	1	8
HS	PPARA	CPT2	1	8
HS	PPARA	ACADM	1	8
HS	PPARA	ANGPTL4	1	8
HS	PPARA	UCP1	1	8
HS	RXRA	HMGCS2	1	8
HS	RXRA	APOA1	1	8
HS	RXRA	APOA2	1	8
HS	RXRA	APOC3	1	8
HS	RXRA	APOA5	1	8
HS	RXRA	PLTP	1	8
HS	RXRA	ME1	1	8
HS	RXRA	SCD	1	8
HS	RXRA	SCD5	1	8
HS	RXRA	FADS2	1	8
HS	RXRA	CYP7A1	1	8
HS	RXRA	CYP8B1	1	8
HS	RXRA	NR1H3	1	8
HS	RXRA	DBI	1	8
HS	RXRA	FABP1	1	8
HS	RXRA	SLC27A4	1	8
HS	RXRA	SLC27A1	1	8
HS	RXRA	LPL	1	8
HS	RXRA	ACSL1	1	8
HS	RXRA	ACSL3	1	8
HS	RXRA	ACSL4	1	8
HS	RXRA	ACSBG1	1	8
HS	RXRA	ACSL6	1	8
HS	RXRA	ACSL5	1	8
HS	RXRA	ACSBG2	1	8
HS	RXRA	EHHADH	1	8
HS	RXRA	ACAA1	1	8
HS	RXRA	SCP2	1	8
HS	RXRA	ACOX1	1	8
HS	RXRA	ACOX2	1	8
HS	RXRA	ACOX3	1	8
HS	RXRA	CPT1C	1	8
HS	RXRA	CPT1A	1	8
HS	RXRA	CPT1B	1	8
HS	RXRA	CPT2	1	8
HS	RXRA	ACADM	1	8
HS	RXRA	ANGPTL4	1	8
HS	RXRA	UCP1	1	8
HS	RXRA	FABP3	1	8
HS	RXRA	ACADL	1	8
HS	RXRA	ILK	1	8
HS	RXRA	PDPK1	1	8
HS	RXRA	UBC	1	8
HS	RXRA	CYP27A1	1	8
HS	RXRA	CD36	1	8
HS	RXRA	OLR1	1	8
HS	RXRA	PLIN1	1	8
HS	RXRA	FABP4	1	8
HS	RXRA	ADIPOQ	1	8
HS	RXRA	SORBS1	1	8
HS	RXRA	MMP1	1	8
HS	RXRA	PCK1	1	8
HS	RXRA	PCK2	1	8
HS	RXRA	AQP7	1	8
HS	RXRA	GK	1	8
HS	RXRA	GK2	1	8
HS	RXRB	HMGCS2	1	8
HS	RXRB	APOA1	1	8
HS	RXRB	APOA2	1	8
HS	RXRB	APOC3	1	8
HS	RXRB	APOA5	1	8
HS	RXRB	PLTP	1	8
HS	RXRB	ME1	1	8
HS	RXRB	SCD	1	8
HS	RXRB	SCD5	1	8
HS	RXRB	FADS2	1	8
HS	RXRB	CYP7A1	1	8
HS	RXRB	CYP8B1	1	8
HS	RXRB	NR1H3	1	8
HS	RXRB	DBI	1	8
HS	RXRB	FABP1	1	8
HS	RXRB	SLC27A4	1	8
HS	RXRB	SLC27A1	1	8
HS	RXRB	LPL	1	8
HS	RXRB	ACSL1	1	8
HS	RXRB	ACSL3	1	8
HS	RXRB	ACSL4	1	8
HS	RXRB	ACSBG1	1	8
HS	RXRB	ACSL6	1	8
HS	RXRB	ACSL5	1	8
HS	RXRB	ACSBG2	1	8
HS	RXRB	EHHADH	1	8
HS	RXRB	ACAA1	1	8
HS	RXRB	SCP2	1	8
HS	RXRB	ACOX1	1	8
HS	RXRB	ACOX2	1	8
HS	RXRB	ACOX3	1	8
HS	RXRB	CPT1C	1	8
HS	RXRB	CPT1A	1	8
HS	RXRB	CPT1B	1	8
HS	RXRB	CPT2	1	8
HS	RXRB	ACADM	1	8
HS	RXRB	ANGPTL4	1	8
HS	RXRB	UCP1	1	8
HS	RXRB	FABP3	1	8
HS	RXRB	ACADL	1	8
HS	RXRB	ILK	1	8
HS	RXRB	PDPK1	1	8
HS	RXRB	UBC	1	8
HS	RXRB	CYP27A1	1	8
HS	RXRB	CD36	1	8
HS	RXRB	OLR1	1	8
HS	RXRB	PLIN1	1	8
HS	RXRB	FABP4	1	8
HS	RXRB	ADIPOQ	1	8
HS	RXRB	SORBS1	1	8
HS	RXRB	MMP1	1	8
HS	RXRB	PCK1	1	8
HS	RXRB	PCK2	1	8
HS	RXRB	AQP7	1	8
HS	RXRB	GK	1	8
HS	RXRB	GK2	1	8
HS	RXRG	HMGCS2	1	8
HS	RXRG	APOA1	1	8
HS	RXRG	APOA2	1	8
HS	RXRG	APOC3	1	8
HS	RXRG	APOA5	1	8
HS	RXRG	PLTP	1	8
HS	RXRG	ME1	1	8
HS	RXRG	SCD	1	8
HS	RXRG	SCD5	1	8
HS	RXRG	FADS2	1	8
HS	RXRG	CYP7A1	1	8
HS	RXRG	CYP8B1	1	8
HS	RXRG	NR1H3	1	8
HS	RXRG	DBI	1	8
HS	RXRG	FABP1	1	8
HS	RXRG	SLC27A4	1	8
HS	RXRG	SLC27A1	1	8
HS	RXRG	LPL	1	8
HS	RXRG	ACSL1	1	8
HS	RXRG	ACSL3	1	8
HS	RXRG	ACSL4	1	8
HS	RXRG	ACSBG1	1	8
HS	RXRG	ACSL6	1	8
HS	RXRG	ACSL5	1	8
HS	RXRG	ACSBG2	1	8
HS	RXRG	EHHADH	1	8
HS	RXRG	ACAA1	1	8
HS	RXRG	SCP2	1	8
HS	RXRG	ACOX1	1	8
HS	RXRG	ACOX2	1	8
HS	RXRG	ACOX3	1	8
HS	RXRG	CPT1C	1	8
HS	RXRG	CPT1A	1	8
HS	RXRG	CPT1B	1	8
HS	RXRG	CPT2	1	8
HS	RXRG	ACADM	1	8
HS	RXRG	ANGPTL4	1	8
HS	RXRG	UCP1	1	8
HS	RXRG	FABP3	1	8
HS	RXRG	ACADL	1	8
HS	RXRG	ILK	1	8
HS	RXRG	PDPK1	1	8
HS	RXRG	UBC	1	8
HS	RXRG	CYP27A1	1	8
HS	RXRG	CD36	1	8
HS	RXRG	OLR1	1	8
HS	RXRG	PLIN1	1	8
HS	RXRG	FABP4	1	8
HS	RXRG	ADIPOQ	1	8
HS	RXRG	SORBS1	1	8
HS	RXRG	MMP1	1	8
HS	RXRG	PCK1	1	8
HS	RXRG	PCK2	1	8
HS	RXRG	AQP7	1	8
HS	RXRG	GK	1	8
HS	RXRG	GK2	1	8
HS	PPARD	FABP3	1	8
HS	PPARD	CPT1C	1	8
HS	PPARD	CPT1A	1	8
HS	PPARD	CPT1B	1	8
HS	PPARD	ACADL	1	8
HS	PPARD	LPL	1	8
HS	PPARD	ACOX1	1	8
HS	PPARD	ACOX2	1	8
HS	PPARD	ACOX3	1	8
HS	PPARD	ANGPTL4	1	8
HS	PPARD	UCP1	1	8
HS	PPARD	ILK	1	8
HS	PPARD	PDPK1	1	8
HS	PPARD	UBC	1	8
HS	PPARG	SCD	1	8
HS	PPARG	SCD5	1	8
HS	PPARG	NR1H3	1	8
HS	PPARG	CYP27A1	1	8
HS	PPARG	SLC27A4	1	8
HS	PPARG	SLC27A1	1	8
HS	PPARG	CD36	1	8
HS	PPARG	LPL	1	8
HS	PPARG	OLR1	1	8
HS	PPARG	ACSL1	1	8
HS	PPARG	ACSL3	1	8
HS	PPARG	ACSL4	1	8
HS	PPARG	ACSBG1	1	8
HS	PPARG	ACSL6	1	8
HS	PPARG	ACSL5	1	8
HS	PPARG	ACSBG2	1	8
HS	PPARG	CPT1C	1	8
HS	PPARG	CPT1A	1	8
HS	PPARG	CPT1B	1	8
HS	PPARG	ANGPTL4	1	8
HS	PPARG	PLIN1	1	8
HS	PPARG	FABP4	1	8
HS	PPARG	ADIPOQ	1	8
HS	PPARG	SORBS1	1	8
HS	PPARG	MMP1	1	8
HS	PPARG	UCP1	1	8
HS	PPARG	PCK1	1	8
HS	PPARG	PCK2	1	8
HS	PPARG	AQP7	1	8
HS	PPARG	GK	1	8
HS	PPARG	GK2	1	8
HS	DUSP10	MAPK1	1	7
HS	DUSP10	MAPK1	1	1
HS	DUSP10	MAPK3	1	7
HS	DUSP10	MAPK3	1	1
HS	DUSP10	MAPK8	1	7
HS	DUSP10	MAPK8	1	1
HS	DUSP10	MAPK9	1	7
HS	DUSP10	MAPK9	1	1
HS	DUSP10	MAPK10	1	7
HS	DUSP10	MAPK10	1	1
HS	DUSP10	MAPK14	1	7
HS	DUSP10	MAPK14	1	1
HS	DUSP10	MAPK11	1	7
HS	DUSP10	MAPK11	1	1
HS	DUSP10	MAPK13	1	7
HS	DUSP10	MAPK13	1	1
HS	DUSP10	MAPK12	1	7
HS	DUSP10	MAPK12	1	1
HS	DUSP1	MAPK1	1	7
HS	DUSP1	MAPK1	1	1
HS	DUSP1	MAPK3	1	7
HS	DUSP1	MAPK3	1	1
HS	DUSP1	MAPK8	1	7
HS	DUSP1	MAPK8	1	1
HS	DUSP1	MAPK9	1	7
HS	DUSP1	MAPK9	1	1
HS	DUSP1	MAPK10	1	7
HS	DUSP1	MAPK10	1	1
HS	DUSP1	MAPK14	1	7
HS	DUSP1	MAPK14	1	1
HS	DUSP1	MAPK11	1	7
HS	DUSP1	MAPK11	1	1
HS	DUSP1	MAPK13	1	7
HS	DUSP1	MAPK13	1	1
HS	DUSP1	MAPK12	1	7
HS	DUSP1	MAPK12	1	1
HS	DUSP2	MAPK1	1	7
HS	DUSP2	MAPK1	1	1
HS	DUSP2	MAPK3	1	7
HS	DUSP2	MAPK3	1	1
HS	DUSP2	MAPK8	1	7
HS	DUSP2	MAPK8	1	1
HS	DUSP2	MAPK9	1	7
HS	DUSP2	MAPK9	1	1
HS	DUSP2	MAPK10	1	7
HS	DUSP2	MAPK10	1	1
HS	DUSP2	MAPK14	1	7
HS	DUSP2	MAPK14	1	1
HS	DUSP2	MAPK11	1	7
HS	DUSP2	MAPK11	1	1
HS	DUSP2	MAPK13	1	7
HS	DUSP2	MAPK13	1	1
HS	DUSP2	MAPK12	1	7
HS	DUSP2	MAPK12	1	1
HS	DUSP4	MAPK1	1	7
HS	DUSP4	MAPK1	1	1
HS	DUSP4	MAPK3	1	7
HS	DUSP4	MAPK3	1	1
HS	DUSP4	MAPK8	1	7
HS	DUSP4	MAPK8	1	1
HS	DUSP4	MAPK9	1	7
HS	DUSP4	MAPK9	1	1
HS	DUSP4	MAPK10	1	7
HS	DUSP4	MAPK10	1	1
HS	DUSP4	MAPK14	1	7
HS	DUSP4	MAPK14	1	1
HS	DUSP4	MAPK11	1	7
HS	DUSP4	MAPK11	1	1
HS	DUSP4	MAPK13	1	7
HS	DUSP4	MAPK13	1	1
HS	DUSP4	MAPK12	1	7
HS	DUSP4	MAPK12	1	1
HS	DUSP5	MAPK1	1	7
HS	DUSP5	MAPK1	1	1
HS	DUSP5	MAPK3	1	7
HS	DUSP5	MAPK3	1	1
HS	DUSP5	MAPK8	1	7
HS	DUSP5	MAPK8	1	1
HS	DUSP5	MAPK9	1	7
HS	DUSP5	MAPK9	1	1
HS	DUSP5	MAPK10	1	7
